episode,target_load,actual_load,memory_load,core_load,reward,objective,balance_score,success_rate,failure_rate,allocated_count,failure_count,num_gpus,num_pods,steps,loss,epsilon,eval_objective,eval_balance_score,eval_success_rate,eval_failure_rate,best_eval_objective
1943,0.6,0.6097947521959352,0.6097947521959352,0.5754959055849248,173.31221010956614,1.4052052529990517,0.5947947470009483,1.0,0.0,128,0,5,128,128,0.028905007988214493,0.05,,,,,1.366881031016972
1944,1.0,1.0173589985561855,0.9921180992390871,1.0173589985561855,159.50256675621534,1.5161484721783294,0.17377400844182564,0.9224806201550387,0.07751937984496124,119,10,4,129,119,0.1353255808353424,0.05,,,,,1.366881031016972
1945,1.0,0.9997985883294525,0.9997985883294525,0.9881493405745798,204.65176910729258,1.6182068760864199,0.1567931239135801,0.94375,0.05625,151,9,8,160,151,0.5280413627624512,0.05,,,,,1.366881031016972
1946,0.8,0.8393583077657425,0.8393583077657425,0.7796492381113451,159.02702107085312,1.7969501967261206,0.20304980327387956,1.0,0.0,114,0,5,114,114,0.21509169042110443,0.05,,,,,1.366881031016972
1947,0.6,0.6131673083265777,0.6131673083265777,0.5581469565620243,229.82855329847126,1.4794085743503946,0.5205914256496053,1.0,0.0,170,0,7,170,170,0.3155025541782379,0.05,,,,,1.366881031016972
1948,1.2,1.211405096319325,1.211405096319325,1.1269380753939815,101.30971157323755,0.9656181426144888,0.2026986890686796,0.7920792079207921,0.2079207920792079,80,21,4,101,80,0.9178006649017334,0.05,,,,,1.366881031016972
1949,1.2,1.2508323058165842,1.2508323058165842,1.2284815613876872,173.25660184969786,0.9289245979131571,0.13118469170432914,0.7650273224043715,0.23497267759562843,140,43,7,183,140,0.2201351821422577,0.05,,,,,1.366881031016972
1950,0.6,0.6059412468880263,0.6059412468880263,0.5773777001641103,106.1595318304892,1.512534815975226,0.48746518402477385,1.0,0.0,76,0,6,76,76,0.28180527687072754,0.05,,,,,1.366881031016972
1951,1.0,1.0075556891796424,1.0075556891796424,0.9936663734245583,111.30737073607284,1.3067943736084586,0.22512052000856256,0.8829787234042553,0.11702127659574468,83,11,8,94,83,0.06415621936321259,0.05,,,,,1.366881031016972
1952,0.6,0.6068245427378937,0.6068245427378937,0.6023973689524853,174.92159019752265,1.5770178436915296,0.42298215630847036,1.0,0.0,127,0,8,127,127,0.794142484664917,0.05,,,,,1.366881031016972
1953,0.8,0.8295568349576535,0.8295568349576535,0.7899865492647308,217.102219476721,1.801534020089591,0.198465979910409,1.0,0.0,156,0,8,156,156,0.34758859872817993,0.05,,,,,1.366881031016972
1954,0.6,0.6299721552885054,0.6299721552885054,0.5626660297827053,265.0387018685242,1.671720591378984,0.32827940862101596,1.0,0.0,192,0,8,192,192,0.22493688762187958,0.05,,,,,1.366881031016972
1955,0.8,0.8109930902172311,0.8109930902172311,0.7805311418671488,106.47758175163152,1.799854568077716,0.20014543192228398,1.0,0.0,74,0,5,74,74,0.2555563151836395,0.05,,,,,1.366881031016972
1956,1.2,1.2319300337628583,1.2319300337628583,1.1786649876850206,168.61009532947023,0.7205060670887968,0.12213352681983261,0.7106598984771574,0.2893401015228426,140,57,6,197,140,0.055835627019405365,0.05,,,,,1.366881031016972
1957,1.0,0.9887540059084824,0.9757160098169386,0.9887540059084824,200.44308167345721,1.6497134336842871,0.1934238212176737,0.9607843137254902,0.0392156862745098,147,6,8,153,147,0.514472246170044,0.05,,,,,1.366881031016972
1958,0.6,0.5879380253052829,0.5879380253052829,0.5761209121096518,166.87147360286752,1.323654110031033,0.6763458899689668,1.0,0.0,124,0,4,124,124,0.5278705954551697,0.05,,,,,1.366881031016972
1959,0.8,0.7973634713245088,0.78455219575929,0.7973634713245088,82.95547483614325,1.8015500906274053,0.19844990937259463,1.0,0.0,57,0,4,57,57,0.3241013288497925,0.05,,,,,1.366881031016972
1960,0.8,0.8088597883292923,0.8037965086786795,0.8088597883292923,172.81196320604934,1.7692863570433162,0.23071364295668378,1.0,0.0,125,0,4,125,125,0.5356075763702393,0.05,,,,,1.366881031016972
1961,1.2,1.235122393921912,1.2093758402768031,1.235122393921912,167.916038594322,0.8745366115580273,0.15917125361051193,0.7584269662921348,0.24157303370786518,135,43,6,178,135,0.39100003242492676,0.05,,,,,1.366881031016972
1962,1.0,1.0144396404139915,1.0144396404139915,1.0128207135141905,60.675399203829386,0.9601487002402511,0.33809691379483675,0.8245614035087719,0.17543859649122806,47,10,6,57,47,0.15610283613204956,0.05,,,,,1.366881031016972
1963,1.2,1.173798922144535,1.173798922144535,1.1636338545155556,160.8657401823018,1.078218966064786,0.11165445165673302,0.7974683544303798,0.20253164556962025,126,32,5,158,126,0.04610339179635048,0.05,,,,,1.366881031016972
1964,1.0,1.0341509629727905,1.0341509629727905,0.9622072134250952,91.3156547839336,1.546528014506093,0.17178184464883667,0.9295774647887324,0.07042253521126761,66,5,5,71,66,0.5339586138725281,0.05,,,,,1.366881031016972
1965,1.5,1.4973548107346057,1.4973548107346057,1.4043044409555727,108.37722125373782,0.33463623360926,0.17203043305740673,0.6266666666666667,0.37333333333333335,94,56,4,150,94,0.05763556808233261,0.05,,,,,1.366881031016972
1966,1.2,1.239134611689659,1.239134611689659,1.182407443913389,141.33896046521195,1.0195487867171982,0.16926240209399068,0.7972027972027972,0.20279720279720279,114,29,8,143,114,0.032796844840049744,0.05,,,,,1.366881031016972
1967,0.6,0.6136703538397289,0.6136703538397289,0.559337224690914,261.48140620911215,1.508650538412386,0.49134946158761406,1.0,0.0,195,0,4,195,195,0.2580254077911377,0.05,,,,,1.366881031016972
1968,1.0,1.0284593369135286,1.0284593369135286,1.0243217295095768,122.99552344483327,1.5155196606953876,0.1579497270597146,0.9183673469387755,0.08163265306122448,90,8,8,98,90,0.24425175786018372,0.05,,,,,1.366881031016972
1969,0.8,0.8052517049386544,0.8052517049386544,0.746365427736461,241.7871965518886,1.6788891956593597,0.32111080434064043,1.0,0.0,177,0,8,177,177,0.2269301414489746,0.05,,,,,1.366881031016972
1970,0.8,0.8247060851478675,0.8247060851478675,0.7785370097375574,131.34114481551958,1.794213871569775,0.2057861284302248,1.0,0.0,94,0,4,94,94,0.29009366035461426,0.05,,,,,1.366881031016972
1971,0.6,0.5917636619269812,0.5917636619269812,0.583699830694154,105.96017628176446,1.360137798892405,0.639862201107595,1.0,0.0,78,0,5,78,78,0.1187080591917038,0.05,,,,,1.366881031016972
1972,1.5,1.5214597666342955,1.5214597666342955,1.398196642870847,136.77870477443727,0.40308414726840036,0.04589544456833433,0.6122448979591837,0.3877551020408163,120,76,6,196,120,0.2158069908618927,0.05,,,,,1.366881031016972
1973,0.8,0.797470285647163,0.796306600270731,0.797470285647163,236.6300763457562,1.7864664703802866,0.2135335296197135,1.0,0.0,172,0,8,172,172,0.3530891239643097,0.05,,,,,1.366881031016972
1974,0.8,0.8013790061226826,0.8013790061226826,0.7861111205383959,88.15550335743669,1.759153239953746,0.24084676004625402,1.0,0.0,62,0,4,62,62,0.30582594871520996,0.05,,,,,1.366881031016972
1975,0.8,0.8148322027142161,0.8075401020788231,0.8148322027142161,101.1999563451243,1.6276818502254695,0.37231814977453037,1.0,0.0,73,0,6,73,73,0.1725597381591797,0.05,,,,,1.366881031016972
1976,1.5,1.4850255088343816,1.4582126630385248,1.4850255088343816,145.27689386104885,0.3967907719934761,0.22101027512694274,0.6544502617801047,0.34554973821989526,125,66,8,191,125,0.29761332273483276,0.05,,,,,1.366881031016972
1977,1.0,0.9876104552429076,0.9820402494633877,0.9876104552429076,212.72140802038848,1.4735175394708624,0.24902581313029393,0.930635838150289,0.06936416184971098,161,12,6,173,161,0.3625612258911133,0.05,,,,,1.366881031016972
1978,0.8,0.8356716427001311,0.8356716427001311,0.8023250731669629,76.58719379913471,1.8060359695904569,0.19396403040954324,1.0,0.0,53,0,8,53,53,0.19903089106082916,0.05,,,,,1.366881031016972
1979,0.8,0.8146770578194416,0.799915537803122,0.8146770578194416,110.96527281732503,1.6140461051866506,0.3859538948133494,1.0,0.0,81,0,6,81,81,0.6970452070236206,0.05,,,,,1.366881031016972
1980,1.2,1.2407289850940908,1.2407289850940908,1.110110913754582,63.338427045713644,0.44954342009926385,0.3196873491315053,0.6923076923076923,0.3076923076923077,54,24,5,78,54,0.28857117891311646,0.05,,,,,1.366881031016972
1981,1.2,1.1846082923237942,1.1846082923237942,1.1211650731279632,107.99509220309888,1.0873775721100922,0.15071766598514594,0.8095238095238095,0.19047619047619047,85,20,4,105,85,0.3432564437389374,0.05,,,,,1.366881031016972
1982,1.5,1.5634076226824698,1.5634076226824698,1.3839291330223877,95.16674344249783,-0.1352443653579367,0.14641754971547877,0.5027932960893855,0.4972067039106145,90,89,8,179,90,0.2813204824924469,0.05,,,,,1.366881031016972
1983,0.8,0.8393964121603685,0.8393964121603685,0.8252608026407706,149.15317766199283,1.7522569227376206,0.24774307726237954,1.0,0.0,107,0,6,107,107,0.3974688947200775,0.05,,,,,1.366881031016972
1984,1.2,1.1999401412428818,1.1999401412428818,1.1584945667455053,86.19448338447505,0.45271994715955244,0.4100251508796634,0.7156862745098039,0.28431372549019607,73,29,6,102,73,0.2769595980644226,0.05,,,,,1.366881031016972
1985,0.6,0.6218946877436008,0.6218946877436008,0.5732887308437872,171.91653763594223,1.5043000153868138,0.4956999846131862,1.0,0.0,126,0,7,126,126,0.1902024745941162,0.05,,,,,1.366881031016972
1986,1.2,1.2497029516400036,1.2497029516400036,1.1609819637555547,102.02068664743678,0.91965808332749,0.1369456902574158,0.7641509433962265,0.2358490566037736,81,25,6,106,81,0.13191667199134827,0.05,,,,,1.366881031016972
1987,0.8,0.8279431819614071,0.8279431819614071,0.8047039058383785,254.49508129615285,1.692799156352573,0.30720084364742706,1.0,0.0,188,0,5,188,188,0.2553260922431946,0.05,,,,,1.366881031016972
1988,1.0,0.9847439103798127,0.9847439103798127,0.9693136979484936,144.61007782454755,1.6557285823054702,0.16409123751434973,0.954954954954955,0.04504504504504504,106,5,5,111,106,0.2282288372516632,0.05,,,,,1.366881031016972
1989,1.2,1.2011843628150527,1.2011843628150527,1.1389262992205944,61.699173397937564,1.0935524261460006,0.147826884198827,0.8103448275862069,0.1896551724137931,47,11,5,58,47,0.3465990722179413,0.05,,,,,1.366881031016972
1990,1.2,1.2290043852855046,1.2290043852855046,1.156064647079219,68.90321044341599,0.9826759462890402,0.14775883631965547,0.782608695652174,0.21739130434782608,54,15,7,69,54,0.039588604122400284,0.05,,,,,1.366881031016972
1991,1.5,1.509350701136439,1.509350701136439,1.3823140842658908,79.51647618852454,0.24313152338667265,0.12974983254553074,0.5932203389830508,0.4067796610169492,70,48,4,118,70,0.14367669820785522,0.05,,,,,1.366881031016972
1992,1.0,1.0109344292295575,0.980606467420402,1.0109344292295575,219.3639948044537,1.8010899300368115,0.07914959092127234,0.9700598802395209,0.029940119760479042,162,5,4,167,162,0.2160288393497467,0.05,,,,,1.366881031016972
1993,0.6,0.6105964890338345,0.5899632332785446,0.6105964890338345,194.19429819497947,1.4927940697861186,0.5072059302138814,1.0,0.0,143,0,8,143,143,0.6040564775466919,0.05,,,,,1.366881031016972
1994,0.6,0.6152791402747586,0.5833899342482451,0.6152791402747586,105.93080961450592,1.4649388930141867,0.5350611069858134,1.0,0.0,77,0,5,77,77,0.473486989736557,0.05,,,,,1.366881031016972
1995,0.6,0.594968738699484,0.594968738699484,0.5604575269305057,164.30466385043508,1.5605956121574764,0.4394043878425235,1.0,0.0,119,0,8,119,119,0.33562275767326355,0.05,,,,,1.366881031016972
1996,1.5,1.4927817285854268,1.4927817285854268,1.4484359915232903,122.05655449858735,0.40217767065863097,0.11279238922160854,0.6287425149700598,0.3712574850299401,105,62,7,167,105,0.18377399444580078,0.05,,,,,1.366881031016972
1997,0.6,0.5894420643504382,0.5894420643504382,0.5581475231308031,114.7078106180239,1.4524486811487716,0.5475513188512283,1.0,0.0,83,0,6,83,83,0.20294257998466492,0.05,,,,,1.366881031016972
1998,1.0,0.9895003823914583,0.9895003823914583,0.9595013563209392,69.35927558037517,1.5192592384484778,0.1788539690986921,0.9245283018867925,0.07547169811320754,49,4,7,53,49,0.0774138793349266,0.05,,,,,1.366881031016972
1999,1.5,1.5593014744848654,1.5300533335350677,1.5593014744848654,96.08182225843602,0.21339249629908907,0.24375036084376814,0.6142857142857143,0.38571428571428573,86,54,8,140,86,0.7500579357147217,0.05,,,,,1.366881031016972
2000,0.8,0.8022794007863435,0.8022794007863435,0.7693403301321506,121.68337213199699,1.7464522284079904,0.25354777159200953,1.0,0.0,87,0,7,87,87,0.6670706868171692,0.05,1.197117849845133,0.25754630841695636,0.8636660395655222,0.1363339604344777,1.366881031016972
2001,0.6,0.6068618361738947,0.6068618361738947,0.5769498137852512,148.78589308389977,1.4290402602660477,0.5709597397339523,1.0,0.0,109,0,5,109,109,0.1873195767402649,0.05,,,,,1.366881031016972
2002,1.0,1.0048356553727642,1.0048356553727642,0.9422361294055333,135.4449895012783,1.4762935235459744,0.22741018015772935,0.9259259259259259,0.07407407407407407,100,8,8,108,100,0.42019665241241455,0.05,,,,,1.366881031016972
2003,0.8,0.8229317392866903,0.8229317392866903,0.743690244271057,273.1784897618456,1.7571233185599255,0.24287668144007452,1.0,0.0,200,0,8,200,200,0.472156822681427,0.05,,,,,1.366881031016972
2004,1.5,1.5702193367481934,1.5702193367481934,1.4682314205047953,99.03611289738993,-0.06644296503316816,0.3486515539902234,0.5705521472392638,0.4294478527607362,93,70,6,163,93,0.5212957859039307,0.05,,,,,1.366881031016972
2005,1.2,1.1985879306040261,1.1985879306040261,1.1861770653893977,59.18412741110076,0.9904501254281886,0.18196366767525984,0.7931034482758621,0.20689655172413793,46,12,7,58,46,0.466214656829834,0.05,,,,,1.366881031016972
2006,1.0,0.9893255898492271,0.9893255898492271,0.9892961846112768,243.86329430104396,1.800101162648346,0.09000872746154388,0.9725274725274725,0.027472527472527472,177,5,4,182,177,0.17384998500347137,0.05,,,,,1.366881031016972
2007,0.8,0.8184193212056254,0.8184193212056254,0.7594172255054067,265.95368125369185,1.8179469693064279,0.1820530306935721,1.0,0.0,192,0,8,192,192,0.07389399409294128,0.05,,,,,1.366881031016972
2008,1.5,1.5690678117583647,1.5690678117583647,1.4272794295858873,47.5381690910979,-0.04937420883591448,0.32785522149414237,0.569620253164557,0.43037974683544306,45,34,8,79,45,0.43281906843185425,0.05,,,,,1.366881031016972
2009,0.8,0.8130624453807185,0.8130624453807185,0.7825766867515872,113.70811182402542,1.7606081934523299,0.23939180654767006,1.0,0.0,81,0,4,81,81,0.015581589192152023,0.05,,,,,1.366881031016972
2010,1.0,1.0375191849272782,1.0375191849272782,0.9717299228753813,154.68222967303146,1.027669420604523,0.3849179919828895,0.8531468531468531,0.14685314685314685,122,21,5,143,122,0.15126121044158936,0.05,,,,,1.366881031016972
2011,1.2,1.2240761845415138,1.1754316877684605,1.2240761845415138,125.07687841144138,1.0199093439499973,0.14809065605000288,0.792,0.208,99,26,4,125,99,0.2591518461704254,0.05,,,,,1.366881031016972
2012,1.5,1.5285344608214704,1.5285344608214704,1.4242346067539777,96.59295889231717,0.10416351014231173,0.12368459112351102,0.5569620253164557,0.4430379746835443,88,70,8,158,88,0.2606596350669861,0.05,,,,,1.366881031016972
2013,1.0,1.0349103669084534,1.0349103669084534,1.0296132845194355,93.76464242780591,1.4110479161093623,0.17336766830622188,0.8961038961038961,0.1038961038961039,69,8,5,77,69,0.037437133491039276,0.05,,,,,1.366881031016972
2014,1.0,0.9845522097380075,0.9845522097380075,0.9519692291077521,198.06760603052575,1.49511840736562,0.2501045225706856,0.9363057324840764,0.06369426751592357,147,10,8,157,147,0.1980699598789215,0.05,,,,,1.366881031016972
2015,1.2,1.1766715377009302,1.1766715377009302,1.1639724128548956,191.22587653707114,1.111257698719759,0.18544559798353735,0.8241758241758241,0.17582417582417584,150,32,8,182,150,0.04925883561372757,0.05,,,,,1.366881031016972
2016,1.0,0.9860004805583741,0.9860004805583741,0.9455604203291735,69.13450195236031,1.2193088765238647,0.36689802002785954,0.896551724137931,0.10344827586206896,52,6,8,58,52,0.21750961244106293,0.05,,,,,1.366881031016972
2017,0.8,0.8273551162681935,0.783129101742393,0.8273551162681935,77.84357209042543,1.7386589120334377,0.2613410879665623,1.0,0.0,54,0,8,54,54,0.3894669711589813,0.05,,,,,1.366881031016972
2018,0.8,0.8260339865609868,0.8260339865609868,0.7767087265147566,238.62072862270534,1.744161849337977,0.2558381506620231,1.0,0.0,174,0,8,174,174,0.1561610847711563,0.05,,,,,1.366881031016972
2019,1.2,1.247100849589114,1.247100849589114,1.160298822018101,134.96576197977305,0.7998455157623046,0.057297341380552584,0.7142857142857143,0.2857142857142857,110,44,5,154,110,0.6163772940635681,0.05,,,,,1.366881031016972
2020,1.2,1.2371288173826427,1.2371288173826427,1.1706737514518502,53.62117851459103,0.7867602896559162,0.12849394763221939,0.7288135593220338,0.2711864406779661,43,16,7,59,43,0.25600868463516235,0.05,,,,,1.366881031016972
2021,0.8,0.8331474108653344,0.8331474108653344,0.782816059833667,115.26546337405681,1.7922643978847874,0.20773560211521253,1.0,0.0,81,0,5,81,81,0.33528855443000793,0.05,,,,,1.366881031016972
2022,0.8,0.790750529194444,0.790750529194444,0.7568477966237803,218.61680265331668,1.8003307627663907,0.1996692372336092,1.0,0.0,159,0,7,159,159,0.44665148854255676,0.05,,,,,1.366881031016972
2023,0.6,0.5851399169394333,0.5851399169394333,0.5595623803759856,258.2704623380992,1.4664368075579668,0.5335631924420332,1.0,0.0,191,0,8,191,191,0.4134659171104431,0.05,,,,,1.366881031016972
2024,1.2,1.2392435627457952,1.2392435627457952,1.187095263673007,90.41224758299819,1.031760184172813,0.12379537138274237,0.7888888888888889,0.2111111111111111,71,19,6,90,71,0.6150442957878113,0.05,,,,,1.366881031016972
2025,1.5,1.5519735806657515,1.5519735806657515,1.5354683435650522,57.88461550011591,-0.034393508720078625,0.15204056754360804,0.5294117647058824,0.47058823529411764,54,48,6,102,54,0.1200428232550621,0.05,,,,,1.366881031016972
2026,0.8,0.7828766828462984,0.7820257717070261,0.7828766828462984,246.417071263892,1.6665672121689044,0.33343278783109553,1.0,0.0,182,0,8,182,182,0.16363583505153656,0.05,,,,,1.366881031016972
2027,1.5,1.545198879582329,1.545198879582329,1.4704235893113295,110.31106095358328,0.30867384676164444,0.12610876193400777,0.6086956521739131,0.391304347826087,98,63,8,161,98,0.25260430574417114,0.05,,,,,1.366881031016972
2028,1.0,1.0068556589011441,1.0068556589011441,0.9443173471674103,80.16427149479105,1.5258550317541755,0.1616449682458245,0.921875,0.078125,59,5,5,64,59,0.027229679748415947,0.05,,,,,1.366881031016972
2029,1.2,1.259243531975255,1.259243531975255,1.2074479430253942,95.00638766878015,0.7043764219109917,0.21151142855629806,0.7289719626168224,0.27102803738317754,78,29,4,107,78,0.19598481059074402,0.05,,,,,1.366881031016972
2030,1.5,1.556203158802231,1.556203158802231,1.5370163650590036,116.06184289164058,0.09476808904914791,0.16055105988702226,0.5638297872340425,0.43617021276595747,106,82,7,188,106,0.13363017141819,0.05,,,,,1.366881031016972
2031,1.0,1.0322735709954516,1.0260530922043278,1.0322735709954516,209.72530111631474,1.495046993209624,0.15813219754182117,0.9132947976878613,0.08670520231213873,158,15,7,173,158,0.2932020425796509,0.05,,,,,1.366881031016972
2032,0.8,0.8139898798464785,0.8139898798464785,0.7960656852089077,111.35349434484952,1.8343886466708124,0.16561135332918772,1.0,0.0,79,0,5,79,79,0.1396154910326004,0.05,,,,,1.366881031016972
2033,0.8,0.8111852267841564,0.8111852267841564,0.8074073833721621,184.42695079489846,1.728567478011825,0.27143252198817497,1.0,0.0,134,0,8,134,134,0.16135112941265106,0.05,,,,,1.366881031016972
2034,1.2,1.2535424942660867,1.2535424942660867,1.1880834868590746,63.93841281749693,0.7759478205459949,0.15362964424273773,0.7323943661971831,0.2676056338028169,52,19,8,71,52,0.10996364057064056,0.05,,,,,1.366881031016972
2035,0.8,0.7939735796924524,0.7763077576068567,0.7939735796924524,135.1465874084528,1.8209808381499715,0.1790191618500285,1.0,0.0,96,0,6,96,96,0.35650694370269775,0.05,,,,,1.366881031016972
2036,1.2,1.2341293152857014,1.194567868966719,1.2341293152857014,131.3815402683638,0.822380463734401,0.26333382197988486,0.7714285714285715,0.22857142857142856,108,32,7,140,108,0.3682474195957184,0.05,,,,,1.366881031016972
2037,1.0,0.9813688350677261,0.9813688350677261,0.9236217402177398,207.70583345116606,1.538991442297652,0.24149636258039645,0.9451219512195121,0.054878048780487805,155,9,8,164,155,0.15888184309005737,0.05,,,,,1.366881031016972
2038,0.8,0.8289945161964284,0.8289945161964284,0.7553386541871828,218.99448176406284,1.86986705487477,0.13013294512523005,1.0,0.0,157,0,7,157,157,0.32166045904159546,0.05,,,,,1.366881031016972
2039,1.5,1.4875302428104062,1.4875302428104062,1.4794840188575835,124.97555277601276,0.38106802586152055,0.1988136309432131,0.6449704142011834,0.35502958579881655,109,60,8,169,109,0.33023545145988464,0.05,,,,,1.366881031016972
2040,1.5,1.5529358577821368,1.471948566966969,1.5529358577821368,102.45526545740778,0.06074935219586264,0.31899748324717525,0.5949367088607594,0.4050632911392405,94,64,7,158,94,0.25817301869392395,0.05,,,,,1.366881031016972
2041,1.5,1.5560947052671796,1.4640612206583845,1.5560947052671796,45.29597579169541,0.04367208962222524,0.16685422616724851,0.5526315789473685,0.4473684210526316,42,34,6,76,42,0.11235079914331436,0.05,,,,,1.366881031016972
2042,1.5,1.5433571283815644,1.4940094207979364,1.5433571283815644,110.45930844110737,0.32246672049041036,0.1549526343482993,0.6193548387096774,0.38064516129032255,96,59,6,155,96,0.23803871870040894,0.05,,,,,1.366881031016972
2043,1.0,0.9873356143281065,0.9873356143281065,0.9645047657743964,138.76898336471533,1.35446215839556,0.262929145952266,0.9043478260869565,0.09565217391304348,104,11,8,115,104,0.12141156196594238,0.05,,,,,1.366881031016972
2044,1.0,1.0063100024755047,1.0063100024755047,0.927521831796646,193.23590248113985,1.4396140305722689,0.25658850107330095,0.9240506329113924,0.0759493670886076,146,12,6,158,146,0.45948660373687744,0.05,,,,,1.366881031016972
2045,0.8,0.820669437015286,0.820669437015286,0.7576807621050317,193.9590342881861,1.7911247967710884,0.20887520322891157,1.0,0.0,139,0,6,139,139,0.20096951723098755,0.05,,,,,1.366881031016972
2046,1.5,1.5293445967041734,1.5293445967041734,1.4453672592500055,113.72146675620233,0.25096992072349134,0.23350212896594963,0.6211180124223602,0.37888198757763975,100,61,5,161,100,0.08943995088338852,0.05,,,,,1.366881031016972
2047,1.5,1.4857047785044568,1.4607178107602012,1.4857047785044568,126.31712178747266,0.5615159487100833,0.16459870097144536,0.6815286624203821,0.3184713375796178,107,50,7,157,107,0.1602710485458374,0.05,,,,,1.366881031016972
2048,0.8,0.8250180866607644,0.7900962365286882,0.8250180866607644,86.36091129736022,1.8081650037895804,0.1918349962104196,1.0,0.0,60,0,6,60,60,0.3369317352771759,0.05,,,,,1.366881031016972
2049,0.6,0.5845034422462269,0.5845034422462269,0.5569014817262468,224.67248845335249,1.3892434147089274,0.6107565852910726,1.0,0.0,167,0,5,167,167,0.3188994526863098,0.05,,,,,1.366881031016972
2050,0.8,0.7984385588434606,0.7984385588434606,0.758742011242775,244.58068047419448,1.7652573108408853,0.23474268915911475,1.0,0.0,177,0,6,177,177,0.2501711845397949,0.05,,,,,1.366881031016972
2051,1.2,1.227751260401121,1.220095472194245,1.227751260401121,176.01048921629982,0.9285694518099017,0.19230966906921915,0.7802197802197802,0.21978021978021978,142,40,7,182,142,0.3556990623474121,0.05,,,,,1.366881031016972
2052,1.5,1.5597811404095485,1.5597811404095485,1.4066131876097483,72.12696883012299,0.011066528949641441,0.26479554001587596,0.5689655172413793,0.43103448275862066,66,50,7,116,66,0.11450088024139404,0.05,,,,,1.366881031016972
2053,1.2,1.259395609144832,1.259395609144832,1.1295691324380117,161.8854912301072,0.9254108092423154,0.1751809067340157,0.7751479289940828,0.22485207100591717,131,38,6,169,131,0.23718491196632385,0.05,,,,,1.366881031016972
2054,1.2,1.230866808446783,1.2060243981730683,1.230866808446783,95.41722847683468,0.9600143156409168,0.11069275506615381,0.7676767676767676,0.23232323232323232,76,23,6,99,76,0.7226157188415527,0.05,,,,,1.366881031016972
2055,0.8,0.8129205307422944,0.8129205307422944,0.7959779056460343,254.311293808865,1.7813778013480237,0.21862219865197624,1.0,0.0,184,0,8,184,184,0.23235802352428436,0.05,,,,,1.366881031016972
2056,1.0,1.0484018828214778,1.0484018828214778,1.0255512559037743,226.990992760173,1.510861396879809,0.10615987971593585,0.9042553191489362,0.09574468085106383,170,18,8,188,170,0.5711668729782104,0.05,,,,,1.366881031016972
2057,0.8,0.8275698997155417,0.8275698997155417,0.7913521032410403,186.25871091698718,1.8387392371909848,0.1612607628090152,1.0,0.0,133,0,8,133,133,0.41190075874328613,0.05,,,,,1.366881031016972
2058,1.0,0.9909691797004896,0.9909691797004896,0.9284507321661172,206.38299117064372,1.7242027918180023,0.17190110428589372,0.974025974025974,0.025974025974025976,150,4,4,154,150,0.381695032119751,0.05,,,,,1.366881031016972
2059,1.2,1.1932818782690835,1.1932818782690835,1.1857300100229065,153.10190107607966,0.965193842266118,0.22434864139401278,0.7973856209150327,0.20261437908496732,122,31,6,153,122,0.2678927779197693,0.05,,,,,1.366881031016972
2060,0.6,0.6277436413780294,0.6277436413780294,0.560208609348104,270.7630358417923,1.5002943375053697,0.49970566249463044,1.0,0.0,199,0,6,199,199,0.16715708374977112,0.05,,,,,1.366881031016972
2061,0.6,0.6227189969071897,0.6227189969071897,0.591029002986796,109.40550200335588,1.5043822866161345,0.4956177133838654,1.0,0.0,78,0,4,78,78,0.14788585901260376,0.05,,,,,1.366881031016972
2062,1.2,1.2328883249991147,1.2066728062198695,1.2328883249991147,66.34478735792814,0.9576557842070004,0.14682182773329813,0.7761194029850746,0.22388059701492538,52,15,8,67,52,0.18697631359100342,0.05,,,,,1.366881031016972
2063,0.8,0.805684693816178,0.805684693816178,0.778684020182062,92.26563970736981,1.7897015779609973,0.21029842203900273,1.0,0.0,64,0,7,64,64,0.602441132068634,0.05,,,,,1.366881031016972
2064,1.2,1.1840855236649177,1.1840855236649177,1.1237876351066995,62.626150555391,0.8473602263309759,0.1829428039720543,0.7575757575757576,0.24242424242424243,50,16,8,66,50,0.37748223543167114,0.05,,,,,1.366881031016972
2065,1.0,1.008317948691014,1.008317948691014,0.9665913243085642,116.73919265938177,1.6127924299126195,0.16248846896378488,0.9438202247191011,0.056179775280898875,84,5,5,89,84,0.19321337342262268,0.05,,,,,1.366881031016972
2066,1.5,1.5629447689373195,1.5629447689373195,1.4649072733573651,52.95911700720442,0.04795212681787264,0.2108714025938921,0.5647058823529412,0.43529411764705883,48,37,5,85,48,0.1712719053030014,0.05,,,,,1.366881031016972
2067,1.5,1.5536304191765091,1.5536304191765091,1.4738903933284122,39.45581605463893,0.1325024488442551,0.2008308844890783,0.5833333333333334,0.4166666666666667,35,25,4,60,35,0.17879945039749146,0.05,,,,,1.366881031016972
2068,0.8,0.8241435538708617,0.8114184214228768,0.8241435538708617,121.66316771392253,1.7088606061786007,0.2911393938213994,1.0,0.0,88,0,6,88,88,0.19337144494056702,0.05,,,,,1.366881031016972
2069,1.5,1.5175963213321189,1.5175963213321189,1.4099236677743943,56.13855957751404,0.1715465439063374,0.36009902571391583,0.6329113924050633,0.3670886075949367,50,29,8,79,50,0.30048567056655884,0.05,,,,,1.366881031016972
2070,1.5,1.4747530799165316,1.4591052604910162,1.4747530799165316,121.95790933110408,0.36059973029255055,0.23199286230004196,0.6481481481481481,0.35185185185185186,105,57,7,162,105,0.08397059142589569,0.05,,,,,1.366881031016972
