episode,scenario_id,target_load,actual_load,memory_load,core_load,reward,objective,balance_score,success_rate,failure_rate,vgpu_success_rate,vgpu_failure_rate,allocated_count,failure_count,allocated_vgpu_count,failure_vgpu_count,total_vgpu_count,num_gpus,num_pods,steps,loss,epsilon,eval_objective,eval_balance_score,eval_success_rate,eval_failure_rate,eval_vgpu_success_rate,eval_vgpu_failure_rate,best_eval_objective
1071,train-load-1.0-scenario-664,1.0,2.4,0.5333333333333333,2.4,-2.2131479572353827,-1.3666666666666667,0.36666666666666664,0.25,0.75,0.25,0.75,2,6,4,12,16,5,8,2,1.062243103981018,0.05,,,,,,,0.6941261419957679
1072,train-load-1.8-scenario-53,1.8,1.4666666666666666,1.2222222222222223,1.4666666666666666,30.903367760956087,1.0564329807121204,0.08642416214502244,0.7857142857142857,0.21428571428571427,0.7857142857142857,0.21428571428571427,22,6,22,6,28,6,28,22,1.0862345695495605,0.05,,,,,,,0.6941261419957679
1073,train-load-1.2-scenario-776,1.2,1.4285714285714286,0.14285714285714285,1.4285714285714286,10.789516804577243,0.7999999999999999,0.0,0.7,0.3,0.7,0.3,7,3,7,3,10,7,10,7,0.7868307828903198,0.05,,,,,,,0.6941261419957679
1074,train-load-0.6-scenario-184,0.6,0.7142857142857143,0.42857142857142855,0.7142857142857143,18.504076015359303,1.6041026725556853,0.3958973274443148,1.0,0.0,1.0,0.0,10,0,10,0,10,7,10,10,1.6501743793487549,0.05,,,,,,,0.6941261419957679
1075,train-load-1.8-scenario-200,1.8,2.0375,0.5833333333333334,2.0375,2.3358061936624193,-0.5454545454545454,0.0,0.36363636363636365,0.6363636363636364,0.42105263157894735,0.5789473684210527,4,7,8,11,19,8,11,4,1.3857882022857666,0.05,,,,,,,0.6941261419957679
1076,train-load-0.8-scenario-204,0.8,0.56,0.56,0.56,43.301846173188096,1.5510011135871271,0.44899888641287294,1.0,0.0,1.0,0.0,28,0,28,0,28,5,28,28,0.5976529717445374,0.05,,,,,,,0.6941261419957679
1077,train-load-1.5-scenario-704,1.5,1.8214285714285714,0.8357142857142857,1.8214285714285714,11.515111641950647,-0.10053130820173584,0.41632078188594646,0.5789473684210527,0.42105263157894735,0.5,0.5,11,8,12,12,24,7,19,11,0.8839879631996155,0.05,,,,,,,0.6941261419957679
1078,train-load-1.8-scenario-224,1.8,2.2142857142857144,2.2142857142857144,2.1714285714285713,11.43408854561148,-0.11493439550069429,0.31493439550069435,0.55,0.45,0.4827586206896552,0.5172413793103449,11,9,14,15,29,7,20,11,0.6331067085266113,0.05,,,,,,,0.6941261419957679
1079,train-load-0.8-scenario-208,0.8,0.8714285714285714,0.8714285714285714,0.5285714285714286,22.040525407349648,1.2812610803667304,0.4520722529666029,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.06666666666666667,14,1,14,1,15,7,15,14,0.7059023380279541,0.05,,,,,,,0.6941261419957679
1080,train-hard-4gpu-12pod-small,0.375,0.375,0.25,0.375,23.229246824526946,2.0,0.0,1.0,0.0,1.0,0.0,12,0,12,0,12,4,12,12,0.3800123929977417,0.05,,,,,,,0.6941261419957679
1081,train-load-1.5-scenario-83,1.5,1.12,0.9333333333333333,1.12,37.30175768476801,1.5714285714285716,0.0,0.8928571428571429,0.10714285714285714,0.8928571428571429,0.10714285714285714,25,3,25,3,28,5,28,25,0.7045402526855469,0.05,,,,,,,0.6941261419957679
1082,train-load-1.0-scenario-195,1.0,1.125,0.075,1.125,9.249893594546881,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,6,3,6,3,9,6,9,6,1.0009945631027222,0.05,,,,,,,0.6941261419957679
1083,train-load-1.2-scenario-117,1.2,1.4666666666666666,1.4666666666666666,0.99,19.647452939366413,0.6782829324170637,0.04898979485566354,0.6818181818181818,0.3181818181818182,0.6818181818181818,0.3181818181818182,15,7,15,7,22,5,22,15,0.5210420489311218,0.05,,,,,,,0.6941261419957679
1084,train-load-1.2-scenario-493,1.2,1.4625,1.125,1.4625,12.869592299273465,0.15105244385572736,0.2933920005887171,0.6111111111111112,0.3888888888888889,0.6111111111111112,0.3888888888888889,11,7,11,7,18,4,18,11,0.31998956203460693,0.05,,,,,,,0.6941261419957679
1085,train-load-1.0-scenario-46,1.0,1.1428571428571428,0.5714285714285714,1.1428571428571428,19.277654695902445,0.7999999999999997,1.6653345369377348e-16,0.7,0.3,0.7,0.3,14,6,14,6,20,7,20,14,0.5238267183303833,0.05,,,,,,,0.6941261419957679
1086,train-load-1.0-scenario-130,1.0,1.2,1.2,0.72,6.286976875282503,0.22222222222222232,0.0,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.4444444444444444,5,4,5,4,9,5,9,5,0.9416800737380981,0.05,,,,,,,0.6941261419957679
1087,train-load-1.8-scenario-698,1.8,1.575,1.1388888888888888,1.575,18.400861612169972,0.11352565428038386,0.34801280725807776,0.6153846153846154,0.38461538461538464,0.6153846153846154,0.38461538461538464,16,10,16,10,26,6,26,16,0.9899048805236816,0.05,,,,,,,0.6941261419957679
1088,train-load-1.2-scenario-499,1.2,1.225,1.2222222222222223,1.225,23.189517606438393,0.5815468783110411,0.18768389091972806,0.6923076923076923,0.3076923076923077,0.6923076923076923,0.3076923076923077,18,8,18,8,26,6,26,18,1.0589247941970825,0.05,,,,,,,0.6941261419957679
1089,train-load-0.6-scenario-726,0.6,0.8666666666666667,0.6,0.8666666666666667,16.827894322194506,1.8114381916835873,0.1885618083164127,1.0,0.0,1.0,0.0,8,0,12,0,12,6,8,8,1.3405767679214478,0.05,,,,,,,0.6941261419957679
1090,train-load-1.0-scenario-667,1.0,3.2,1.0666666666666667,3.2,-2.048448956920822,-1.3265986323710903,0.32659863237109044,0.25,0.75,0.25,0.75,2,6,8,24,32,5,8,2,1.2714698314666748,0.05,,,,,,,0.6941261419957679
1091,train-load-0.6-scenario-449,0.6,0.96,0.52,0.96,5.933010205144336,-0.040000000000000036,0.54,0.625,0.375,0.625,0.375,5,3,5,3,8,5,8,5,1.2149884700775146,0.05,,,,,,,0.6941261419957679
1092,train-load-0.6-scenario-114,0.6,0.50625,0.11458333333333333,0.50625,16.299502561562456,1.6449765265976535,0.3550234734023465,1.0,0.0,1.0,0.0,8,0,8,0,8,8,8,8,1.8179080486297607,0.05,,,,,,,0.6941261419957679
1093,train-load-0.6-scenario-545,0.6,0.75,0.18055555555555555,0.75,13.218184360821514,1.308215987629287,0.19178401237071296,0.875,0.125,0.875,0.125,7,1,7,1,8,6,8,7,1.2515687942504883,0.05,,,,,,,0.6941261419957679
1094,train-load-1.5-scenario-424,1.5,1.6666666666666667,0.8333333333333334,1.6666666666666667,14.823550489775403,0.3999999999999999,0.0,0.6,0.4,0.6,0.4,12,8,12,8,20,6,20,12,0.6852899789810181,0.05,,,,,,,0.6941261419957679
1095,train-load-0.8-scenario-661,0.8,0.875,0.7,0.875,23.766112325222522,1.5499999999999998,0.45000000000000007,1.0,0.0,1.0,0.0,14,0,14,0,14,8,14,14,0.9274416565895081,0.05,,,,,,,0.6941261419957679
1096,train-load-1.8-scenario-25,1.8,0.35,0.35,0.35,44.51450195295511,1.735424868893541,0.264575131106459,1.0,0.0,1.0,0.0,28,0,28,0,28,8,28,28,0.584404706954956,0.05,,,,,,,0.6941261419957679
1097,train-load-1.8-scenario-235,1.8,2.2222222222222223,2.2222222222222223,1.6666666666666667,8.810836890939301,-0.20000000000000007,0.0,0.45,0.55,0.45,0.55,9,11,18,22,40,6,20,9,1.5133225917816162,0.05,,,,,,,0.6941261419957679
1098,train-load-1.8-scenario-601,1.8,2.216666666666667,1.8666666666666667,2.216666666666667,10.490347170273367,-0.5449867721493532,0.2592724864350675,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.5714285714285714,12,16,12,16,28,6,28,12,1.0124876499176025,0.05,,,,,,,0.6941261419957679
1099,train-load-0.6-scenario-732,0.6,0.9857142857142858,0.8333333333333334,0.9857142857142858,12.663723540144773,1.1253166101539658,0.37468338984603433,0.875,0.125,0.8666666666666667,0.13333333333333333,7,1,13,2,15,7,8,7,0.4741770625114441,0.05,,,,,,,0.6941261419957679
1100,train-load-1.2-scenario-429,1.2,1.40625,0.8125,1.40625,21.442219827816043,0.303578125930395,0.26785044549817655,0.6428571428571429,0.35714285714285715,0.6428571428571429,0.35714285714285715,18,10,18,10,28,8,28,18,0.3783591389656067,0.05,0.5956325465890694,0.18539589811173665,0.6952571111752015,0.3047428888247985,0.6852577406874257,0.3147422593125742,0.6941261419957679
1101,train-hard-8gpu-16pod-1vgpu,0.5,0.5,0.3333333333333333,0.5,26.431274425550395,1.448801810194877,0.5511981898051231,1.0,0.0,1.0,0.0,16,0,16,0,16,8,16,16,0.5655524730682373,0.05,,,,,,,0.6941261419957679
1102,train-load-0.6-scenario-119,0.6,1.875,1.35,1.875,3.2877265705842316,-0.375,0.375,0.5,0.5,0.42857142857142855,0.5714285714285714,4,4,6,8,14,4,8,4,0.973541259765625,0.05,,,,,,,0.6941261419957679
1103,train-load-1.0-scenario-757,1.0,1.08,0.65,1.08,9.650062803267518,0.40665012669683187,0.13880441875771343,0.6363636363636364,0.36363636363636365,0.6363636363636364,0.36363636363636365,7,4,7,4,11,5,11,7,0.5264257192611694,0.05,,,,,,,0.6941261419957679
1104,train-load-1.2-scenario-322,1.2,1.1875,0.09895833333333333,1.1875,24.8456665440164,1.3684210526315788,0.0,0.8421052631578947,0.15789473684210525,0.8421052631578947,0.15789473684210525,16,3,16,3,19,8,19,16,1.2423369884490967,0.05,,,,,,,0.6941261419957679
1105,train-load-1.2-scenario-274,1.2,0.9333333333333333,0.19444444444444445,0.9333333333333333,44.80396673857916,1.886077240808834,0.11392275919116601,1.0,0.0,1.0,0.0,28,0,28,0,28,6,28,28,0.3788753151893616,0.05,,,,,,,0.6941261419957679
1106,train-load-1.5-scenario-710,1.5,1.875,0.3125,1.875,8.981001217442763,0.1333333333333333,0.0,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.4666666666666667,8,7,8,7,15,8,15,8,1.4877489805221558,0.05,,,,,,,0.6941261419957679
1107,hard-job-4gpu-12pod-small,0.375,0.375,0.25,0.375,23.229246824526946,2.0,0.0,1.0,0.0,1.0,0.0,12,0,12,0,12,4,12,12,0.8653198480606079,0.05,,,,,,,0.6941261419957679
1108,train-load-1.0-scenario-403,1.0,0.7,0.35,0.7,43.91446567109492,1.7,0.30000000000000004,1.0,0.0,1.0,0.0,28,0,28,0,28,8,28,28,2.617236852645874,0.05,,,,,,,0.6941261419957679
1109,train-load-0.6-scenario-553,0.6,0.7428571428571429,0.47619047619047616,0.7428571428571429,15.172228596354664,1.4840976607289988,0.5159023392710013,1.0,0.0,1.0,0.0,8,0,10,0,10,7,8,8,1.9097217321395874,0.05,,,,,,,0.6941261419957679
1110,train-load-1.0-scenario-170,1.0,1.0729166666666667,1.0729166666666667,0.9875,17.467573385522716,1.1030106700281146,0.28160471458726993,0.8461538461538461,0.15384615384615385,0.7894736842105263,0.21052631578947367,11,2,15,4,19,8,13,11,0.5643237233161926,0.05,,,,,,,0.6941261419957679
1111,train-load-1.8-scenario-236,1.8,1.6,1.5,1.6,23.316858300579145,0.6192307692307693,0.15000000000000002,0.6923076923076923,0.3076923076923077,0.6923076923076923,0.3076923076923077,18,8,18,8,26,6,26,18,0.869196355342865,0.05,,,,,,,0.6941261419957679
1112,train-load-1.2-scenario-208,1.2,1.4761904761904763,1.4761904761904763,1.3714285714285714,15.934965258232598,-0.14291666046756135,0.2857738033247041,0.5357142857142857,0.4642857142857143,0.5357142857142857,0.4642857142857143,15,13,15,13,28,7,28,15,1.0880928039550781,0.05,,,,,,,0.6941261419957679
1113,train-load-0.6-scenario-704,0.6,1.4,1.1,1.4,9.326925025412208,0.7,0.3,0.75,0.25,0.6666666666666666,0.3333333333333333,6,2,8,4,12,4,8,6,0.8803846836090088,0.05,,,,,,,0.6941261419957679
1114,train-load-1.0-scenario-143,1.0,1.1625,0.9270833333333334,1.1625,22.85729179899038,1.0305569786034257,0.16944302139657452,0.8,0.2,0.8,0.2,16,4,16,4,20,8,20,16,2.522092342376709,0.05,,,,,,,0.6941261419957679
1115,train-load-1.8-scenario-760,1.8,2.25,1.0520833333333333,2.25,3.599112282687102,-0.5661831978290813,0.10464473629061974,0.38461538461538464,0.6153846153846154,0.38461538461538464,0.6153846153846154,5,8,5,8,13,4,13,5,0.7276986837387085,0.05,,,,,,,0.6941261419957679
1116,train-load-1.2-scenario-685,1.2,1.5,0.5,1.5,5.444040820577346,0.0,0.0,0.5,0.5,0.5,0.5,5,5,5,5,10,5,10,5,1.1757323741912842,0.05,,,,,,,0.6941261419957679
1117,train-load-0.8-scenario-344,0.8,2.742857142857143,1.8285714285714285,2.742857142857143,-5.13358930977726,-1.9948716593053935,0.4948716593053935,0.125,0.875,0.125,0.875,1,7,4,28,32,7,8,1,0.9333277940750122,0.05,,,,,,,0.6941261419957679
1118,train-load-0.6-scenario-39,0.6,0.6875,0.11458333333333333,0.6875,21.382059440182033,1.8737046286147694,0.12629537138523061,1.0,0.0,1.0,0.0,11,0,11,0,11,4,11,11,1.0159952640533447,0.05,,,,,,,0.6941261419957679
1119,train-load-1.8-scenario-752,1.8,2.16,1.2,2.16,2.0011047658721894,-0.8888888888888888,0.0,0.2777777777777778,0.7222222222222222,0.2777777777777778,0.7222222222222222,5,13,5,13,18,5,18,5,0.5246505737304688,0.05,,,,,,,0.6941261419957679
1120,train-load-1.5-scenario-1,1.5,2.0,2.0,1.0,4.443933982822017,0.0,0.0,0.5,0.5,0.5,0.5,4,4,8,8,16,4,8,4,0.9811162948608398,0.05,,,,,,,0.6941261419957679
1121,train-load-0.8-scenario-276,0.8,0.9428571428571428,0.9,0.9428571428571428,14.832086868988648,0.7495821533332581,0.5837511800000755,0.8333333333333334,0.16666666666666666,0.7333333333333333,0.26666666666666666,10,2,11,4,15,7,12,10,1.1349878311157227,0.05,,,,,,,0.6941261419957679
1122,train-load-0.6-scenario-408,0.6,0.68,0.43333333333333335,0.68,16.041686895286087,1.5798796203358019,0.4201203796641981,1.0,0.0,1.0,0.0,8,0,8,0,8,5,8,8,0.6924386024475098,0.05,,,,,,,0.6941261419957679
1123,train-load-1.2-scenario-530,1.2,1.425,0.75,1.425,9.93792673835164,0.3073656477114983,0.3593010189551683,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,8,4,8,4,12,4,12,8,0.5824549198150635,0.05,,,,,,,0.6941261419957679
1124,train-load-0.8-scenario-739,0.8,0.8571428571428571,0.8571428571428571,0.5714285714285714,15.422857608403831,1.2793275769741967,0.32067242302580334,0.9,0.1,0.9,0.1,9,1,9,1,10,7,10,9,1.3657234907150269,0.05,,,,,,,0.6941261419957679
1125,train-load-0.8-scenario-514,0.8,1.2083333333333333,0.13194444444444445,1.2083333333333333,10.494132284566252,1.0,0.0,0.75,0.25,0.75,0.25,6,2,6,2,8,6,8,6,1.4444961547851562,0.05,,,,,,,0.6941261419957679
1126,train-load-1.5-scenario-402,1.5,0.5,0.2916666666666667,0.5,44.52970090878529,1.754626135594409,0.24537386440559095,1.0,0.0,1.0,0.0,28,0,28,0,28,8,28,28,1.3089720010757446,0.05,,,,,,,0.6941261419957679
1127,train-hard-8gpu-16pod-1vgpu,0.5,0.5,0.3333333333333333,0.5,26.524416892446276,1.448801810194877,0.5511981898051231,1.0,0.0,1.0,0.0,16,0,16,0,16,8,16,16,1.1212040185928345,0.05,,,,,,,0.6941261419957679
1128,train-load-1.2-scenario-422,1.2,1.5833333333333333,0.6666666666666666,1.5833333333333333,1.517157287525381,-0.5,0.0,0.375,0.625,0.5454545454545454,0.45454545454545453,3,5,6,5,11,6,8,3,0.5386808514595032,0.05,,,,,,,0.6941261419957679
1129,train-load-1.5-scenario-791,1.5,1.24375,0.46875,1.24375,32.01109172770767,0.937411476635901,0.34830280907838473,0.8214285714285714,0.17857142857142858,0.8214285714285714,0.17857142857142858,23,5,23,5,28,8,28,23,0.7091317176818848,0.05,,,,,,,0.6941261419957679
1130,train-load-1.0-scenario-738,1.0,1.6,0.4444444444444444,1.6,1.6554359469574167,-0.5,0.0,0.375,0.625,0.375,0.625,3,5,6,10,16,6,8,3,1.0798602104187012,0.05,,,,,,,0.6941261419957679
1131,train-load-0.8-scenario-676,0.8,2.6666666666666665,2.6666666666666665,1.0,-1.0416666666666667,-1.0,0.0,0.25,0.75,0.25,0.75,2,6,4,12,16,4,8,2,1.003617286682129,0.05,,,,,,,0.6941261419957679
1132,train-load-0.8-scenario-221,0.8,0.95,0.10416666666666667,0.95,12.665233152501449,0.8127016653792584,0.3872983346207417,0.8,0.2,0.8,0.2,8,2,8,2,10,8,10,8,0.5660171508789062,0.05,,,,,,,0.6941261419957679
1133,train-load-1.5-scenario-237,1.5,1.8,1.8,1.44,11.09960991599257,0.22222222222222232,0.0,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.4444444444444444,10,8,10,8,18,5,18,10,0.4017760753631592,0.05,,,,,,,0.6941261419957679
1134,train-load-0.6-scenario-503,0.6,0.6125,0.5375,0.6125,14.703778912442147,1.342766685884495,0.6572333141155049,1.0,0.0,1.0,0.0,8,0,9,0,9,8,8,8,0.9509294033050537,0.05,,,,,,,0.6941261419957679
1135,train-load-1.0-scenario-599,1.0,1.21,0.5333333333333333,1.21,5.67238356546317,-0.005684074263125671,0.5056840742631257,0.625,0.375,0.625,0.375,5,3,5,3,8,5,8,5,0.9819453358650208,0.05,,,,,,,0.6941261419957679
1136,train-load-1.0-scenario-589,1.0,1.2,0.85,1.2,22.6630318882209,1.3866666666666667,0.11333333333333338,0.875,0.125,0.875,0.125,14,2,14,2,16,5,16,14,1.3971607685089111,0.05,,,,,,,0.6941261419957679
1137,train-hard-8gpu-16pod-1vgpu,0.5,0.5,0.3333333333333333,0.5,26.431274425550395,1.448801810194877,0.5511981898051231,1.0,0.0,1.0,0.0,16,0,16,0,16,8,16,16,1.1145038604736328,0.05,,,,,,,0.6941261419957679
1138,train-load-1.8-scenario-436,1.8,1.6428571428571428,1.4285714285714286,1.6428571428571428,21.084832986097155,0.6566519127944741,0.25243899629643507,0.7272727272727273,0.2727272727272727,0.6,0.4,16,6,18,12,30,7,22,16,0.8791097402572632,0.05,,,,,,,0.6941261419957679
1139,train-load-1.0-scenario-621,1.0,0.8285714285714286,0.8214285714285714,0.8285714285714286,17.19077669928172,1.0788303960136776,0.3057849886017069,0.8461538461538461,0.15384615384615385,0.8461538461538461,0.15384615384615385,11,2,11,2,13,7,13,11,0.6627808213233948,0.05,,,,,,,0.6941261419957679
1140,train-load-1.2-scenario-109,1.2,0.5833333333333334,0.5833333333333334,0.55,42.560527684288154,1.4,0.6000000000000001,1.0,0.0,1.0,0.0,28,0,28,0,28,8,28,28,0.8547462224960327,0.05,,,,,,,0.6941261419957679
1141,train-load-1.8-scenario-207,1.8,1.25,1.25,1.25,18.328079068881273,0.16996266585520992,0.11575161985907587,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855,16,12,16,12,28,8,28,16,0.6492778658866882,0.05,,,,,,,0.6941261419957679
1142,train-load-0.6-scenario-724,0.6,0.5333333333333333,0.5333333333333333,0.26666666666666666,27.541936184346444,1.66833752096446,0.33166247903554,1.0,0.0,1.0,0.0,16,0,16,0,16,6,16,16,1.3437211513519287,0.05,,,,,,,0.6941261419957679
1143,train-load-1.0-scenario-388,1.0,1.6,0.6666666666666666,1.6,1.6397224629310492,-0.5,0.0,0.375,0.625,0.375,0.625,3,5,6,10,16,6,8,3,0.9691843390464783,0.05,,,,,,,0.6941261419957679
1144,train-load-1.2-scenario-536,1.2,1.5,0.6857142857142857,1.5,13.188976728326807,0.729829103043558,0.270170896956442,0.75,0.25,0.6666666666666666,0.3333333333333333,9,3,12,6,18,7,12,9,1.6630525588989258,0.05,,,,,,,0.6941261419957679
1145,train-load-1.5-scenario-768,1.5,1.025,1.0,1.025,32.91587669779887,1.1864986115493634,0.09921567416492216,0.8214285714285714,0.17857142857142858,0.8214285714285714,0.17857142857142858,23,5,23,5,28,8,28,23,0.5642365217208862,0.05,,,,,,,0.6941261419957679
1146,train-load-1.5-scenario-171,1.5,1.6714285714285715,0.9857142857142858,1.6714285714285715,14.587386197676931,-0.10497813183356486,0.1049781318335649,0.5,0.5,0.5,0.5,14,14,14,14,28,7,28,14,1.1662380695343018,0.05,,,,,,,0.6941261419957679
1147,train-load-1.0-scenario-385,1.0,1.5,0.6666666666666666,1.5,4.404027829180038,0.0,0.0,0.5,0.5,0.5,0.5,4,4,8,8,16,8,8,4,1.5531151294708252,0.05,,,,,,,0.6941261419957679
1148,train-load-1.8-scenario-486,1.8,1.7,1.6666666666666667,1.7,11.923178911672288,-0.24355900240869977,0.2435590024086997,0.5,0.5,0.5,0.5,12,12,12,12,24,6,24,12,0.5270054936408997,0.05,,,,,,,0.6941261419957679
1149,train-load-0.8-scenario-87,0.8,0.7857142857142857,0.6904761904761905,0.7857142857142857,19.993575540844603,1.6523754680523295,0.3476245319476705,1.0,0.0,1.0,0.0,11,0,11,0,11,7,11,11,1.0582399368286133,0.05,,,,,,,0.6941261419957679
1150,train-load-1.2-scenario-617,1.2,1.4857142857142858,0.7619047619047619,1.4857142857142858,12.9986044988811,0.4100534555179528,0.2566132111487139,0.6666666666666666,0.3333333333333333,0.5909090909090909,0.4090909090909091,10,5,13,9,22,7,15,10,0.8855651617050171,0.05,,,,,,,0.6941261419957679
1151,train-load-1.8-scenario-734,1.8,2.12,1.05,2.12,2.6117792240328668,-0.622643716317372,0.622643716317372,0.5,0.5,0.38461538461538464,0.6153846153846154,4,4,5,8,13,5,8,4,1.1460092067718506,0.05,,,,,,,0.6941261419957679
1152,train-load-1.8-scenario-628,1.8,2.0,1.5,2.0,11.142393225657484,-0.04444444444444429,0.2666666666666666,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.4444444444444444,10,8,10,8,18,4,18,10,0.8520274758338928,0.05,,,,,,,0.6941261419957679
1153,train-load-1.5-scenario-614,1.5,1.4375,1.4375,1.15,21.339258610081277,0.7826086956521738,0.0,0.6956521739130435,0.30434782608695654,0.6956521739130435,0.30434782608695654,16,7,16,7,23,4,23,16,1.084326148033142,0.05,,,,,,,0.6941261419957679
1154,train-load-0.6-scenario-250,0.6,0.7142857142857143,0.7142857142857143,0.42857142857142855,24.98076709323026,1.4721368967409136,0.5278631032590864,1.0,0.0,1.0,0.0,15,0,15,0,15,7,15,15,1.215226411819458,0.05,,,,,,,0.6941261419957679
1155,train-load-1.2-scenario-347,1.2,1.4666666666666666,1.4666666666666666,0.7333333333333333,7.111204028183957,0.18181818181818155,1.6653345369377348e-16,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.45454545454545453,6,5,6,5,11,6,11,6,1.2270612716674805,0.05,,,,,,,0.6941261419957679
1156,train-load-1.8-scenario-92,1.8,1.8666666666666667,1.4,1.8666666666666667,11.473028076171326,-0.2857142857142858,1.1102230246251565e-16,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.5714285714285714,12,16,12,16,28,6,28,12,2.0109291076660156,0.05,,,,,,,0.6941261419957679
1157,train-load-0.6-scenario-263,0.6,0.7142857142857143,0.34523809523809523,0.7142857142857143,12.90587054079996,1.1913014665073725,0.3086985334926275,0.875,0.125,0.875,0.125,7,1,7,1,8,7,8,7,1.03229820728302,0.05,,,,,,,0.6941261419957679
1158,train-load-0.8-scenario-108,0.8,0.825,0.65625,0.825,13.73982867326173,1.4386565338986022,0.061343466101397764,0.875,0.125,0.875,0.125,7,1,7,1,8,4,8,7,0.8499379754066467,0.05,,,,,,,0.6941261419957679
1159,train-load-1.0-scenario-235,1.0,1.2,0.6190476190476191,1.2,8.963462647980936,0.2880121883536908,0.5119878116463091,0.7,0.3,0.7,0.3,7,3,7,3,10,7,10,7,1.1756718158721924,0.05,,,,,,,0.6941261419957679
1160,train-load-1.2-scenario-575,1.2,1.5,0.3888888888888889,1.5,10.4394281587142,1.0,0.0,0.75,0.25,0.6,0.4,6,2,6,4,10,6,8,6,1.5961518287658691,0.05,,,,,,,0.6941261419957679
1161,train-load-0.6-scenario-44,0.6,0.9166666666666666,0.9166666666666666,0.6,17.085999178148526,2.0,0.0,1.0,0.0,1.0,0.0,8,0,8,0,8,4,8,8,1.4855561256408691,0.05,,,,,,,0.6941261419957679
1162,train-load-1.5-scenario-322,1.5,1.8,1.3571428571428572,1.8,6.86001218853527,-0.6907765145188067,0.25599390582315457,0.391304347826087,0.6086956521739131,0.391304347826087,0.6086956521739131,9,14,9,14,23,7,23,9,0.5630151033401489,0.05,,,,,,,0.6941261419957679
1163,train-load-0.8-scenario-553,0.8,1.12,0.7666666666666667,1.12,2.2547168532179813,-0.6661072211507335,0.6661072211507335,0.5,0.5,0.6363636363636364,0.36363636363636365,4,4,7,4,11,5,8,4,1.5054794549942017,0.05,,,,,,,0.6941261419957679
1164,train-load-0.8-scenario-658,0.8,1.3333333333333333,0.4583333333333333,1.3333333333333333,7.7849082816979935,0.2048690554102669,0.7951309445897331,0.75,0.25,0.6363636363636364,0.36363636363636365,6,2,7,4,11,6,8,6,0.3875481188297272,0.05,,,,,,,0.6941261419957679
1165,train-load-1.5-scenario-268,1.5,1.8541666666666667,1.8541666666666667,1.1875,15.928797032726077,0.013644916920857342,0.3196884164124761,0.5833333333333334,0.4166666666666667,0.47368421052631576,0.5263157894736842,14,10,18,20,38,8,24,14,1.5496172904968262,0.05,,,,,,,0.6941261419957679
1166,train-load-1.0-scenario-687,1.0,1.1625,1.1614583333333333,1.1625,31.52828175986027,1.1059943309157776,0.17971995479850805,0.8214285714285714,0.17857142857142858,0.8214285714285714,0.17857142857142858,23,5,23,5,28,8,28,23,0.6083333492279053,0.05,,,,,,,0.6941261419957679
1167,train-load-1.2-scenario-774,1.2,1.5,1.1666666666666667,1.5,7.595863263826016,-0.05080284248736944,0.5962573879419149,0.6363636363636364,0.36363636363636365,0.5,0.5,7,4,8,8,16,6,11,7,0.8036046028137207,0.05,,,,,,,0.6941261419957679
1168,train-load-0.8-scenario-429,0.8,0.8095238095238095,0.8095238095238095,0.2714285714285714,15.827684960522753,1.637094116509378,0.3629058834906219,1.0,0.0,1.0,0.0,8,0,10,0,10,7,8,8,0.8544767498970032,0.05,,,,,,,0.6941261419957679
1169,train-load-1.2-scenario-747,1.2,1.5,1.5,1.45,18.893589838486225,1.2000000000000002,0.0,0.8,0.2,0.8,0.2,12,3,12,3,15,4,15,12,0.5570694208145142,0.05,,,,,,,0.6941261419957679
1170,train-load-0.6-scenario-126,0.6,1.5666666666666667,1.0666666666666667,1.5666666666666667,1.5831539204361254,-0.5,5.551115123125783e-17,0.375,0.625,0.42857142857142855,0.5714285714285714,3,5,6,8,14,6,8,3,0.7648848295211792,0.05,,,,,,,0.6941261419957679
1171,train-load-1.8-scenario-555,1.8,2.2,2.2,2.2,4.734949911486437,-0.18181818181818177,0.0,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.5454545454545454,5,6,10,12,22,5,11,5,0.7562897801399231,0.05,,,,,,,0.6941261419957679
1172,train-load-1.8-scenario-472,1.8,2.175,1.25,2.175,1.8052126858628343,-0.995373864405591,0.24537386440559095,0.3125,0.6875,0.3125,0.6875,5,11,5,11,16,4,16,5,1.4619818925857544,0.05,,,,,,,0.6941261419957679
1173,train-load-1.5-scenario-460,1.5,1.12,0.9333333333333333,1.12,37.74867398657561,1.5714285714285716,0.0,0.8928571428571429,0.10714285714285714,0.8928571428571429,0.10714285714285714,25,3,25,3,28,5,28,25,1.8739981651306152,0.05,,,,,,,0.6941261419957679
