episode,scenario_id,target_load,actual_load,memory_load,core_load,reward,objective,balance_score,success_rate,failure_rate,vgpu_success_rate,vgpu_failure_rate,allocated_count,failure_count,allocated_vgpu_count,failure_vgpu_count,total_vgpu_count,num_gpus,num_pods,steps,loss,epsilon,eval_objective,eval_balance_score,eval_success_rate,eval_failure_rate,eval_vgpu_success_rate,eval_vgpu_failure_rate,eval_checkpoint_score,eval_conflict_objective,eval_conflict_intra_gpu_balance_score,eval_lowmid_objective,best_eval_objective,best_checkpoint_score
842,train-load-0.6-scenario-736,0.6,0.553068,0.2536475,0.553068,6.301828682307933,0.9279182449851393,1.0720817550148607,1.0,0.0,1.0,0.0,4,0,5,0,5,5,4,4,0.49362167716026306,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
843,train-load-0.9-scenario-256,0.9,0.912078875,0.4720598958333333,0.912078875,18.092728923020548,1.144710141627531,0.5475975506801616,0.9230769230769231,0.07692307692307693,0.8571428571428571,0.14285714285714285,12,1,12,2,14,8,13,12,0.3732655644416809,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
844,train-load-0.6-scenario-200-retry-5,0.6,0.6666666666666666,0.6666666666666666,0.26666666666666666,7.99311971177734,0.44741263514456264,0.5525873648554374,0.75,0.25,0.75,0.25,6,2,6,2,8,6,8,6,0.6165823340415955,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
845,train-load-0.7-scenario-102,0.7,0.8,0.5166666666666667,0.8,11.866570681671021,1.090392701790321,0.409607298209679,0.875,0.125,0.8,0.2,7,1,8,2,10,5,8,7,0.5448678731918335,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
846,train-load-0.8-scenario-53-retry-5,0.8,0.6875,0.11458333333333333,0.6875,16.45178905502005,1.1725882026703662,0.8274117973296338,1.0,0.0,1.0,0.0,11,0,11,0,11,4,11,11,0.5855022668838501,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
847,train-load-0.8-scenario-392,0.8,0.7,0.7,0.4375,15.703039895012848,0.953834889545843,0.7128317771208237,0.9166666666666666,0.08333333333333333,0.8571428571428571,0.14285714285714285,11,1,12,2,14,8,12,11,0.49667292833328247,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
848,train-load-0.7-scenario-1,0.7,0.7796215,0.5940046875,0.7796215,6.019516114871771,0.281290452281696,0.5758524048611612,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,5,2,5,2,7,4,7,5,0.4739179015159607,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
849,train-load-0.6-scenario-437,0.6,0.5621744,0.3545785,0.5621744,11.839016312074506,1.3981638330640698,0.6018361669359302,1.0,0.0,1.0,0.0,6,0,6,0,6,5,6,6,0.42833441495895386,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
850,train-load-0.6-scenario-109-retry-4,0.6,0.6714285714285714,0.6714285714285714,0.36428571428571427,23.7812380396759,1.4522093229707742,0.5477906770292258,1.0,0.0,1.0,0.0,15,0,15,0,15,7,15,15,0.3843148350715637,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
851,train-load-0.7-scenario-100,0.7,0.597954,0.5778465625,0.597954,6.417889873772191,0.541988480763774,0.7913448525695593,0.8333333333333334,0.16666666666666666,0.7142857142857143,0.2857142857142857,5,1,5,2,7,4,6,5,0.3806684613227844,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
852,train-load-1.0-scenario-175-retry-2,1.0,1.08,1.08,1.08,4.90649512466631,-0.17551092797127232,0.3977331501934946,0.5555555555555556,0.4444444444444444,0.4166666666666667,0.5833333333333334,5,4,5,7,12,5,9,5,0.3606437146663666,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
853,train-load-0.9-scenario-20,0.9,0.8319698,0.541607,0.8319698,9.87945327083077,0.8024719973810543,0.6975280026189457,0.875,0.125,0.8888888888888888,0.1111111111111111,7,1,8,1,9,5,8,7,0.4672646224498749,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
854,train-load-0.6-scenario-7,0.6,0.6105840625,0.6105840625,0.443069,8.80795744954575,1.1016686839826084,0.8983313160173916,1.0,0.0,1.0,0.0,5,0,6,0,6,4,5,5,0.21860915422439575,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
855,train-load-1.0-scenario-290,1.0,0.884559,0.6157390625,0.884559,5.500385665465651,0.23964456961774738,0.6174982875251098,0.7142857142857143,0.2857142857142857,0.625,0.375,5,2,5,3,8,4,7,5,0.6020217537879944,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
856,train-load-0.9-scenario-567-retry-1,0.9,1.0,1.0,0.5,2.1848092969321193,-0.4949890768356211,0.49498907683562116,0.5,0.5,0.5,0.5,4,4,8,8,16,8,8,4,0.4453551471233368,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
857,train-load-0.8-scenario-153,0.8,0.9,0.5625,0.9,6.847775794258915,0.11964566289873346,0.5470210037679332,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,6,3,6,3,9,4,9,6,0.39266711473464966,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
858,train-load-0.7-scenario-12,0.7,0.6015752,0.5944404999999999,0.6015752,7.914825398799207,0.632691844904261,0.7958795836671675,0.8571428571428571,0.14285714285714285,0.875,0.125,6,1,7,1,8,5,7,6,0.34873807430267334,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
859,train-load-0.9-scenario-301-retry-5,0.9,1.0,1.0,0.9333333333333333,3.768098401654493,-0.43801890396703635,0.8380189039670363,0.6,0.4,0.5714285714285714,0.42857142857142855,6,4,8,6,14,6,10,6,0.4677242040634155,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
860,train-load-0.6-scenario-586,0.6,0.5,0.25,0.5,30.233831101606057,1.4166429876192508,0.5833570123807493,1.0,0.0,1.0,0.0,20,0,20,0,20,6,20,20,0.4455493688583374,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
861,train-load-0.5-scenario-8-retry-1,0.5,0.575,0.4583333333333333,0.575,11.287459489940703,0.9743465665942486,0.5256534334057514,0.875,0.125,0.7777777777777778,0.2222222222222222,7,1,7,2,9,8,8,7,0.14486023783683777,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
862,train-load-0.8-scenario-251,0.8,0.7751941666666666,0.5299944444444444,0.7751941666666666,9.692802050844174,0.4222474945025214,0.7777525054974787,0.8,0.2,0.8,0.2,8,2,8,2,10,6,10,8,0.15839365124702454,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
863,train-load-0.6-scenario-610-retry-3,0.6,0.5,0.5,0.5,24.325121469629813,1.446904846190042,0.5530951538099581,1.0,0.0,1.0,0.0,15,0,15,0,15,6,15,15,0.28189796209335327,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
864,train-load-0.8-scenario-89-retry-1,0.8,0.6857142857142857,0.2857142857142857,0.6857142857142857,16.23970402996054,1.0359689363062732,0.6306977303603933,0.9166666666666666,0.08333333333333333,0.9166666666666666,0.08333333333333333,11,1,11,1,12,7,12,11,0.5521305799484253,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
865,train-load-1.0-scenario-194,1.0,1.05,0.6,1.05,8.925281506240342,0.5783822245171564,0.42161777548284374,0.75,0.25,0.6666666666666666,0.3333333333333333,6,2,8,4,12,4,8,6,0.4049123525619507,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
866,train-load-0.8-scenario-708,0.8,0.75,0.375,0.75,20.886783963858655,1.194768684264024,0.5385646490693093,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.06666666666666667,14,1,14,1,15,4,15,14,0.40184199810028076,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
867,train-load-1.0-scenario-496,1.0,1.01056075,0.678005,1.01056075,8.854584033644382,0.5444184800264356,0.5666926310846756,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.2222222222222222,7,2,7,2,9,4,9,7,0.3542484641075134,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
868,train-load-1.0-scenario-393,1.0,0.8948748333333333,0.8704902777777778,0.8948748333333333,16.828668042851625,0.8815048951358283,0.31849510486417176,0.8,0.2,0.8,0.2,12,3,12,3,15,6,15,12,0.33128297328948975,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
869,train-load-0.6-scenario-533,0.6,0.5,0.3,0.5,24.62775099671574,1.3704673720115081,0.6295326279884919,1.0,0.0,1.0,0.0,16,0,16,0,16,8,16,16,0.41875284910202026,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
870,train-load-0.7-scenario-575,0.7,0.69379075,0.5644322916666666,0.69379075,10.104433802501335,0.9329335585660251,0.4956378700054035,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.14285714285714285,6,1,6,1,7,4,7,6,0.4380180239677429,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
871,train-load-1.0-scenario-296-retry-1,1.0,0.9305093750000001,0.9305093750000001,0.8989597500000001,6.04610023931294,0.17891530346842188,0.8210846965315781,0.75,0.25,0.6,0.4,6,2,6,4,10,4,8,6,0.5291950106620789,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
872,train-load-0.8-scenario-166,0.8,0.9166666666666666,0.9166666666666666,0.55,7.355713091617499,0.00892227442420146,0.536532271030344,0.6363636363636364,0.36363636363636365,0.6363636363636364,0.36363636363636365,7,4,7,4,11,8,11,7,0.5334373712539673,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
873,train-load-0.6-scenario-155,0.6,0.5178200000000001,0.31527333333333335,0.5178200000000001,9.970633840585787,1.150702013577724,0.849297986422276,1.0,0.0,1.0,0.0,6,0,6,0,6,6,6,6,0.5045472383499146,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
874,train-load-0.8-scenario-188-retry-1,0.8,0.6833333333333333,0.6833333333333333,0.65,18.031094721647886,1.439583144936837,0.560416855063163,1.0,0.0,1.0,0.0,11,0,18,0,18,6,11,11,0.262669175863266,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
875,train-load-0.6-scenario-481,0.6,0.4895833333333333,0.4895833333333333,0.45,15.243717819513527,1.3368121205513703,0.6631878794486297,1.0,0.0,1.0,0.0,9,0,9,0,9,8,9,9,0.3089682459831238,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
876,train-load-0.5-scenario-228-retry-2,0.5,0.5571428571428572,0.35714285714285715,0.5571428571428572,12.502393250638857,1.1539914613748472,0.8460085386251528,1.0,0.0,1.0,0.0,8,0,8,0,8,7,8,8,0.4953652024269104,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
877,train-load-0.6-scenario-150,0.6,0.5765805,0.3247925,0.5765805,9.889164955497932,1.3234026003658885,0.6765973996341115,1.0,0.0,1.0,0.0,5,0,7,0,7,6,5,5,0.39100635051727295,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
878,train-load-1.0-scenario-585-retry-4,1.0,1.0,0.6666666666666666,1.0,18.682876470931024,0.2588609269142006,0.40780573975246603,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,16,8,16,8,24,6,24,16,0.11417832970619202,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
879,train-load-0.5-scenario-689-retry-4,0.5,0.5952380952380952,0.5952380952380952,0.4,12.368284110922566,0.7582145328494647,0.8417854671505354,0.9,0.1,0.9,0.1,9,1,9,1,10,7,10,9,0.4282688796520233,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
880,train-load-0.5-scenario-514,0.5,0.6,0.08333333333333333,0.6,13.250915577806246,1.2943704930730022,0.7056295069269978,1.0,0.0,1.0,0.0,8,0,8,0,8,8,8,8,0.47333019971847534,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
881,train-load-0.8-scenario-499,0.8,0.8695512857142856,0.6126916666666666,0.8695512857142856,15.08547303176477,1.0522103088937556,0.5841533274698807,0.9090909090909091,0.09090909090909091,0.8333333333333334,0.16666666666666666,10,1,10,2,12,7,11,10,0.41831251978874207,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
882,train-load-0.6-scenario-585,0.6,0.4857142857142857,0.10119047619047619,0.4857142857142857,25.270982545091854,1.2760358482004241,0.7239641517995759,1.0,0.0,1.0,0.0,17,0,17,0,17,7,17,17,0.16029171645641327,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
883,train-load-0.5-scenario-585,0.5,0.46875133333333335,0.4016341666666667,0.46875133333333335,10.562876128293027,1.2173856512697872,0.7826143487302128,1.0,0.0,1.0,0.0,6,0,7,0,7,6,6,6,0.3410013020038605,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
884,train-load-1.0-scenario-569,1.0,0.9049917857142857,0.9049917857142857,0.8142097142857143,13.93281204765804,0.5755166779589953,0.5673404648981475,0.7857142857142857,0.21428571428571427,0.75,0.25,11,3,12,4,16,7,14,11,0.3128548264503479,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
885,train-load-0.7-scenario-380-retry-1,0.7,0.7916666666666666,0.5,0.7916666666666666,8.881122395904425,0.3752934728386943,0.42470652716130564,0.7,0.3,0.7,0.3,7,3,7,3,10,6,10,7,0.27259954810142517,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
886,train-load-0.7-scenario-659-retry-2,0.7,0.7785714285714286,0.6285714285714286,0.7785714285714286,14.06270087218594,1.0670145469265564,0.5329854530734437,0.9,0.1,0.8571428571428571,0.14285714285714285,9,1,12,2,14,7,10,9,0.20944485068321228,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
887,train-load-0.6-scenario-594,0.6,0.538271,0.29285989583333333,0.538271,7.533709079113854,1.1624596077611284,0.8375403922388716,1.0,0.0,1.0,0.0,4,0,4,0,4,4,4,4,0.3984910845756531,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
888,train-load-0.7-scenario-53,0.7,0.6534645714285715,0.45354285714285714,0.6534645714285715,15.550942884174622,1.2043270020572514,0.7956729979427487,1.0,0.0,1.0,0.0,10,0,10,0,10,7,10,10,0.27931341528892517,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
889,train-load-1.0-scenario-347-retry-7,1.0,1.1,1.1,0.8,8.701586691135697,0.35220698053313704,0.4477930194668629,0.7,0.3,0.625,0.375,7,3,10,6,16,8,10,7,0.2735840082168579,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
890,train-load-1.0-scenario-295-retry-13,1.0,1.0285714285714285,0.6285714285714286,1.0285714285714285,8.132029182618997,-0.007315102519746319,0.673981769186413,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,8,4,8,4,12,7,12,8,0.19918924570083618,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
891,train-load-0.9-scenario-726-retry-6,0.9,0.9857142857142858,0.9285714285714286,0.9857142857142858,9.647034720569117,0.029560649407678108,0.3704393505923218,0.6,0.4,0.6,0.4,9,6,9,6,15,7,15,9,0.30464059114456177,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
892,train-load-0.9-scenario-468-retry-1,0.9,0.8631496,0.7788933333333333,0.8631496,9.030766985170091,0.46912479761382286,0.6419863134972883,0.7777777777777778,0.2222222222222222,0.6363636363636364,0.36363636363636365,7,2,7,4,11,5,9,7,0.3583972156047821,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
893,train-load-0.9-scenario-657-retry-8,0.9,1.0125,0.675,1.0125,5.826447803978855,0.11563385464552067,0.8843661453544793,0.75,0.25,0.75,0.25,6,2,6,2,8,4,8,6,0.4435276985168457,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
894,train-load-1.0-scenario-630-retry-1,1.0,0.9022922,0.8943717499999999,0.9022922,12.154804666583875,0.5842144286420321,0.41578557135796795,0.75,0.25,0.6923076923076923,0.3076923076923077,9,3,9,4,13,5,12,9,0.2883780598640442,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
895,train-hard-4gpu-4pod-2vgpu,0.25,0.25,0.16666666666666666,0.25,11.616666666666667,1.9166666666666665,0.08333333333333337,1.0,0.0,1.0,0.0,4,0,8,0,8,4,4,4,0.2225075215101242,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
896,train-load-0.5-scenario-731,0.5,0.612293,0.26490125,0.612293,7.530846527962105,1.1888414510999221,0.8111585489000779,1.0,0.0,1.0,0.0,4,0,4,0,4,4,4,4,0.3427751064300537,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
897,train-load-1.0-scenario-308-retry-6,1.0,1.1,0.15,1.1,4.964272135206084,-0.5811635131463773,0.5811635131463773,0.5,0.5,0.5,0.5,7,7,7,7,14,7,14,7,0.18058162927627563,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
898,train-load-0.8-scenario-476-retry-3,0.8,0.8571428571428571,0.2571428571428571,0.8571428571428571,6.767551450416885,0.31019333472136756,0.6898066652786324,0.75,0.25,0.75,0.25,6,2,6,2,8,7,8,6,0.4505957365036011,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
899,train-load-0.5-scenario-36-retry-3,0.5,0.6,0.20714285714285716,0.6,17.630143139326382,1.30081149715653,0.6991885028434699,1.0,0.0,1.0,0.0,11,0,11,0,11,7,11,11,0.37090134620666504,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
900,train-load-0.8-scenario-245,0.8,0.7621849999999999,0.44750187500000005,0.7621849999999999,15.97247667974565,1.0334996210050673,0.6331670456615992,0.9166666666666666,0.08333333333333333,0.8461538461538461,0.15384615384615385,11,1,11,2,13,8,12,11,0.3694344162940979,0.05,0.3491175215469576,0.546168688898364,0.7238215526113304,0.2761784473886696,0.709561110975848,0.29043888902415216,0.6176945814452686,0.6291719656250828,0.2969125971010553,0.6960399481549863,0.3696727802476026,0.6836420328937901
901,train-load-0.7-scenario-39,0.7,0.8,0.8,0.64,6.182218397549221,0.16940867619402789,0.3305913238059721,0.625,0.375,0.625,0.375,5,3,5,3,8,5,8,5,0.48730140924453735,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
902,train-load-1.0-scenario-748,1.0,0.9474654,0.7513216666666668,0.9474654,12.79867500014253,0.8036406843017915,0.4690865884254813,0.8181818181818182,0.18181818181818182,0.8181818181818182,0.18181818181818182,9,2,9,2,11,5,11,9,0.292337030172348,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
903,train-load-0.5-scenario-392-retry-4,0.5,0.6,0.6,0.2,13.908658069813647,1.3722664149996573,0.6277335850003427,1.0,0.0,1.0,0.0,8,0,8,0,8,8,8,8,0.11330059170722961,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
904,train-load-1.0-scenario-265,1.0,0.9148668333333334,0.6226797916666666,0.9148668333333334,9.81169405178581,0.26062289766514946,0.7393771023348505,0.75,0.25,0.6923076923076923,0.3076923076923077,9,3,9,4,13,6,12,9,0.17609120905399323,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
905,train-load-0.5-scenario-483,0.5,0.40625,0.06770833333333333,0.40625,21.504917701159215,1.4308159539832466,0.5691840460167533,1.0,0.0,1.0,0.0,13,0,13,0,13,8,13,13,0.3089311420917511,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
906,train-load-0.5-scenario-47-retry-2,0.5,0.43125,0.3,0.43125,23.26662868437326,1.3276022141512476,0.6723977858487524,1.0,0.0,1.0,0.0,15,0,15,0,15,8,15,15,0.43867480754852295,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
907,train-load-0.9-scenario-548,0.9,0.8049395833333333,0.8049395833333333,0.5549492500000001,11.93880724187166,1.0750312663421506,0.4249687336578493,0.875,0.125,0.875,0.125,7,1,7,1,8,4,8,7,0.3729149103164673,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
908,train-load-0.9-scenario-415-retry-3,0.9,0.88125,0.459375,0.88125,4.928254922628845,-0.11451934290459154,0.7811860095712582,0.6666666666666666,0.3333333333333333,0.6,0.4,6,3,9,6,15,8,9,6,0.4104360342025757,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
909,train-load-0.8-scenario-425-retry-2,0.8,0.9,0.625,0.9,9.214595443594291,0.4754413718581453,0.32455862814185465,0.7,0.3,0.7,0.3,7,3,7,3,10,4,10,7,0.1282283365726471,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
910,train-load-1.0-scenario-298-retry-2,1.0,1.0857142857142856,0.2976190476190476,1.0857142857142856,-1.5393555489961743,-1.3214748102731453,0.5214748102731454,0.3,0.7,0.3,0.7,3,7,3,7,10,7,10,3,0.22583281993865967,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
911,train-load-1.0-scenario-441-retry-1,1.0,0.919086375,0.5102290625,0.919086375,11.70387149103631,0.6215261397938912,0.6512011329333817,0.8181818181818182,0.18181818181818182,0.7857142857142857,0.21428571428571427,9,2,11,3,14,8,11,9,0.325952410697937,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
912,train-load-1.0-scenario-365-retry-2,1.0,1.1,1.1,0.18333333333333332,3.8272041855414503,-0.48963977189977537,0.6714579537179571,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.45454545454545453,6,5,6,5,11,6,11,6,0.25899940729141235,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
913,train-load-0.5-scenario-521-retry-4,0.5,0.5714285714285714,0.5714285714285714,0.2857142857142857,11.574723390280697,1.0276850943940754,0.47231490560592465,0.875,0.125,0.875,0.125,7,1,7,1,8,7,8,7,0.41772159934043884,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
914,train-load-0.7-scenario-162-retry-1,0.7,0.8,0.52,0.8,11.261788887047054,0.9867030953382683,0.5132969046617317,0.875,0.125,0.875,0.125,7,1,7,1,8,5,8,7,0.2634504437446594,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
915,train-load-1.0-scenario-525,1.0,0.9509855,0.5002635416666666,0.9509855,8.99012230169076,0.7618447199291024,0.6667267086423262,0.8571428571428571,0.14285714285714285,0.75,0.25,6,1,6,2,8,4,7,6,0.3633633852005005,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
916,train-load-0.6-scenario-233,0.6,0.5,0.5,0.425,19.673831096798843,1.6070335755060778,0.3929664244939223,1.0,0.0,1.0,0.0,11,0,11,0,11,6,11,11,0.35654187202453613,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
917,train-load-0.8-scenario-506,0.8,0.7905465625,0.7905465625,0.7273497499999999,5.118693041730689,0.1230316242296311,0.7341112329132261,0.7142857142857143,0.2857142857142857,0.625,0.375,5,2,5,3,8,4,7,5,0.32431596517562866,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
918,train-load-0.8-scenario-163,0.8,0.7023426,0.6635080000000001,0.7023426,11.672059567551884,0.8364886283294976,0.719066927226058,0.8888888888888888,0.1111111111111111,0.8,0.2,8,1,8,2,10,5,9,8,0.3799296021461487,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
919,train-load-0.7-scenario-205,0.7,0.6015771428571428,0.2371025,0.6015771428571428,7.357560524433407,0.6512238516038638,0.6821094817294697,0.8333333333333334,0.16666666666666666,0.7142857142857143,0.2857142857142857,5,1,5,2,7,7,6,5,0.3925286531448364,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
920,train-load-0.6-scenario-165,0.6,0.5517361428571428,0.44138035714285717,0.5517361428571428,8.35573296762545,0.6601605701895065,0.768410858381922,0.8571428571428571,0.14285714285714285,0.7777777777777778,0.2222222222222222,6,1,7,2,9,7,7,6,0.27199265360832214,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
921,train-load-0.7-scenario-360,0.7,0.775,0.425,0.775,16.67975673116291,0.8082868302136247,0.6202845983578038,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.14285714285714285,12,2,12,2,14,8,14,12,0.47650665044784546,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
922,train-load-0.9-scenario-174,0.9,0.85,0.07291666666666667,0.85,1.9950215155165592,-0.7051685928769365,0.30516859287693654,0.4,0.6,0.4,0.6,4,6,4,6,10,8,10,4,0.36833345890045166,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
923,train-load-0.8-scenario-600-retry-9,0.8,0.68,0.5666666666666667,0.68,27.511211329019353,1.614942477492042,0.3850575225079579,1.0,0.0,1.0,0.0,17,0,17,0,17,5,17,17,0.33073630928993225,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
924,train-load-0.7-scenario-267-retry-4,0.7,0.65,0.2708333333333333,0.65,21.442475552478136,1.4830230877974424,0.5169769122025576,1.0,0.0,1.0,0.0,13,0,13,0,13,4,13,13,0.3178873658180237,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
925,train-load-0.7-scenario-632,0.7,0.6421453333333333,0.45828541666666667,0.6421453333333333,14.10570941815768,1.4074804143886277,0.5925195856113723,1.0,0.0,1.0,0.0,8,0,9,0,9,6,8,8,0.4300090968608856,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
926,train-load-1.0-scenario-634-retry-3,1.0,1.0833333333333333,0.7222222222222222,1.0833333333333333,4.530891352709671,-0.38526114094344655,0.5670793227616283,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.45454545454545453,6,5,6,5,11,6,11,6,0.3571968078613281,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
927,train-load-0.6-scenario-592,0.6,0.5,0.4166666666666667,0.5,31.052331904030986,1.528523746843645,0.471476253156355,1.0,0.0,1.0,0.0,20,0,20,0,20,8,20,20,0.23368459939956665,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
928,train-load-1.0-scenario-473-retry-14,1.0,1.1,0.7875,1.1,5.136359201363153,-0.48318765638118033,0.6370338102273341,0.5384615384615384,0.46153846153846156,0.5384615384615384,0.46153846153846156,7,6,7,6,13,8,13,7,0.29999324679374695,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
929,train-load-0.6-scenario-714,0.6,0.6045318,0.5288991666666667,0.6045318,9.51722909333106,0.6766505809906908,0.8233494190093092,0.875,0.125,0.875,0.125,7,1,7,1,8,5,8,7,0.5160344839096069,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
930,train-load-1.0-scenario-326,1.0,0.9562507499999999,0.85497625,0.9562507499999999,3.522873025341635,-0.34721634041489946,0.5694385626371218,0.5555555555555556,0.4444444444444444,0.5,0.5,5,4,5,5,10,4,9,5,0.3716047406196594,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
931,train-load-0.6-scenario-702,0.6,0.5825642857142856,0.5825642857142856,0.527482,15.666475859231046,1.4063739775195727,0.5936260224804273,1.0,0.0,1.0,0.0,9,0,10,0,10,7,9,9,0.3597416281700134,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
932,train-load-1.0-scenario-335,1.0,0.9433549999999999,0.46797109374999996,0.9433549999999999,12.303583522629197,0.5526322913700952,0.7807010419632383,0.8333333333333334,0.16666666666666666,0.7333333333333333,0.26666666666666666,10,2,11,4,15,8,12,10,0.4523022770881653,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
933,train-load-0.9-scenario-3-retry-1,0.9,0.9375,0.46875,0.9375,7.277756352146689,-0.31756538748363283,0.45089872081696614,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.4666666666666667,8,7,8,7,15,8,15,8,0.2763914167881012,0.05,,,,,,,,,,,0.3696727802476026,0.6836420328937901
